"","stateabbr","block_fips","hu2010","hu2011","hu2012","hu2013","hu2014","hu2015","hu2016","hu2017","pop2010","pop2011","pop2012","pop2013","pop2014","pop2015","pop2016","pop2017","hh2010","hh2011","hh2012","hh2013","hh2014","hh2015","hh2016","hh2017","TractCode"
"10115107","VT",500239556001028,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,8,8,8,8,8,8,8,8,"50023955600"
"10115108","VT",500239556001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115109","VT",500239556001030,75,75,75,75,75,75,75,76,119,119,119,119,119,119,119,119,49,49,49,49,49,49,49,49.6533,"50023955600"
"10115110","VT",500239556001031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955600"
"10115111","VT",500239556001032,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,"50023955600"
"10115112","VT",500239556001033,62,62,62,62,62,62,63,64,99,99,99,99,99,99,99,99,42,42,42,42,42,42,42.6774,43.3548,"50023955600"
"10115113","VT",500239556001034,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,6,"50023955600"
"10115114","VT",500239556001035,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115115","VT",500239556001036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115116","VT",500239556001037,2,2,2,2,2,2,2,3,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,3,"50023955600"
"10115117","VT",500239556001038,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,"50023955600"
"10115118","VT",500239556001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115119","VT",500239556001040,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115120","VT",500239556001041,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,"50023955600"
"10115121","VT",500239556001042,8,8,8,8,8,8,8,8,29,29,29,29,29,29,29,29,8,8,8,8,8,8,8,8,"50023955600"
"10115122","VT",500239556001043,75,75,75,75,75,75,75,81,95,95,95,95,95,95,95,95,41,41,41,41,41,41,41,44.2802,"50023955600"
"10115123","VT",500239556001044,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,"50023955600"
"10115124","VT",500239556001045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115125","VT",500239556001046,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955600"
"10115126","VT",500239556001047,16,16,16,16,16,16,16,16,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,"50023955600"
"10115127","VT",500239556001048,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115128","VT",500239556001049,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115129","VT",500239556001050,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,"50023955600"
"10115130","VT",500239556001051,4,4,4,4,4,4,4,4,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3,"50023955600"
"10115131","VT",500239556001052,14,14,14,14,15,15,15,15,15,15,15,15,15,15,15,15,7,7,7,7,7.5,7.5,7.5,7.5,"50023955600"
"10115132","VT",500239556001053,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50023955600"
"10115133","VT",500239556001054,5,5,5,5,5,5,5,6,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3.6,"50023955600"
"10115134","VT",500239556001055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115135","VT",500239556001056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115136","VT",500239556001057,8,8,8,8,8,8,8,8,11,11,11,11,11,11,11,11,5,5,5,5,5,5,5,5,"50023955600"
"10115137","VT",500239556001058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115138","VT",500239556001059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955600"
"10115139","VT",500239556001060,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50023955600"
"10115140","VT",500239556001061,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,"50023955600"
"10115141","VT",500239556001062,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,"50023955600"
"10115142","VT",500239556001063,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50023955600"
"10115143","VT",500239556001064,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,"50023955600"
"10115144","VT",500239556002000,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115145","VT",500239556002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115146","VT",500239556002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115147","VT",500239556002003,179,179,179,179,179,179,179,181,108,108,108,108,108,108,108,108,54,54,54,54,54,54,54,54.6034,"50023955600"
"10115148","VT",500239556002004,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115149","VT",500239556002005,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,"50023955600"
"10115150","VT",500239556002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115151","VT",500239556002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115152","VT",500239556002008,797,797,797,797,797,797,797,797,224,224,219,216,214,214,208,204,110,110,110,110,110,110,110,110,"50023955600"
"10115153","VT",500239556002009,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115154","VT",500239556002010,31,31,31,31,31,31,31,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955600"
"10115155","VT",500239556002011,17,17,17,17,17,17,17,17,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,"50023955600"
"10115156","VT",500239556002012,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955600"
"10115157","VT",500239556002013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115158","VT",500239556002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115159","VT",500239556002015,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,"50023955600"
"10115160","VT",500239556002016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115161","VT",500239556002017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115162","VT",500239556002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115163","VT",500239556002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115164","VT",500239556002020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115165","VT",500239556002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115166","VT",500239556002022,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115167","VT",500239556002023,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,"50023955600"
"10115168","VT",500239556002024,107,107,107,107,107,107,107,107,74,74,74,74,74,74,74,74,40,40,40,40,40,40,40,40,"50023955600"
"10115169","VT",500239556002025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115170","VT",500239556002026,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,"50023955600"
"10115171","VT",500239556002027,134,134,134,134,134,134,134,134,26,26,26,26,26,26,26,26,13,13,13,13,13,13,13,13,"50023955600"
"10115172","VT",500239556002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115173","VT",500239556002029,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115174","VT",500239556002030,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115175","VT",500239556002031,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115176","VT",500239556002032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115177","VT",500239556002033,43,43,43,43,43,43,43,43,23,23,23,23,23,23,23,23,11,11,11,11,11,11,11,11,"50023955600"
"10115178","VT",500239556002034,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115179","VT",500239556002035,65,65,65,65,65,65,65,65,54,54,54,54,54,54,54,54,25,25,25,25,25,25,25,25,"50023955600"
"10115180","VT",500239556002036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115181","VT",500239556002037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115182","VT",500239556002038,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115183","VT",500239556002039,6,6,6,6,6,6,6,6,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,"50023955600"
"10115184","VT",500239556002040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115185","VT",500239556002041,12,12,12,12,12,12,12,12,25,25,25,25,25,25,25,25,9,9,9,9,9,9,9,9,"50023955600"
"10115186","VT",500239556002042,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,"50023955600"
"10115187","VT",500239556002043,43,43,43,43,43,43,43,43,58,58,58,58,58,58,58,58,26,26,26,26,26,26,26,26,"50023955600"
"10115188","VT",500239556002044,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,5,"50023955600"
"10115189","VT",500239556002045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115190","VT",500239556002046,9,9,9,9,9,9,9,9,14,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,"50023955600"
"10115191","VT",500239556002047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115192","VT",500239556002048,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955600"
"10115193","VT",500239556002049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115194","VT",500239556002050,10,10,10,10,10,10,10,10,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7,"50023955600"
"10115195","VT",500239556002051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115196","VT",500239556002052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115197","VT",500239556002053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115198","VT",500239556002054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115199","VT",500239556002055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115200","VT",500239556002056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955600"
"10115201","VT",500239556002057,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,"50023955600"
"10115202","VT",500239557001000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115203","VT",500239557001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115204","VT",500239557001002,17,17,17,17,17,17,17,18,35,35,35,35,35,35,35,35,16,16,16,16,16,16,16,16.9412,"50023955700"
"10115205","VT",500239557001003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115206","VT",500239557001004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115207","VT",500239557001005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115208","VT",500239557001006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115209","VT",500239557001007,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,"50023955700"
"10115210","VT",500239557001008,41,41,41,41,41,41,41,43,63,63,63,63,63,63,63,63,29,29,29,29,29,29,29,30.4146,"50023955700"
"10115211","VT",500239557001009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115212","VT",500239557001010,37,37,37,37,37,37,37,39,68,68,68,68,68,68,68,68,31,31,31,31,31,31,31,32.6756,"50023955700"
"10115213","VT",500239557001011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115214","VT",500239557001012,14,14,14,14,14,14,14,14,23,23,23,23,23,23,23,23,12,12,12,12,12,12,12,12,"50023955700"
"10115215","VT",500239557001013,19,19,19,19,19,19,19,19,45,45,45,45,45,45,45,45,15,15,15,15,15,15,15,15,"50023955700"
"10115216","VT",500239557001014,106,106,106,106,107,108,109,112,220,220,215,213,213,213,207,203,86,86,86,86,86.8113,87.6226,88.4339,90.8678,"50023955700"
"10115217","VT",500239557001015,6,6,6,6,6,6,6,6,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,"50023955700"
"10115218","VT",500239557001016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115219","VT",500239557001017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115220","VT",500239557001018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115221","VT",500239557001019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115222","VT",500239557001020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115223","VT",500239557001021,40,41,41,41,41,41,41,42,88,88,88,88,88,88,88,88,35,35.875,35.875,35.875,35.875,35.875,35.875,36.75,"50023955700"
"10115224","VT",500239557001022,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955700"
"10115225","VT",500239557001023,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,"50023955700"
"10115226","VT",500239557001024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115227","VT",500239557001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115228","VT",500239557001026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115229","VT",500239557001027,73,73,73,74,74,74,75,77,104,104,104,104,104,104,104,104,48,48,48,48.6575,48.6575,48.6575,49.315,50.63,"50023955700"
"10115230","VT",500239557001028,6,6,6,6,6,6,6,7,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1.1667,"50023955700"
"10115231","VT",500239557001029,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115232","VT",500239557001030,15,15,15,15,15,15,15,15,30,30,30,30,30,30,30,30,13,13,13,13,13,13,13,13,"50023955700"
"10115233","VT",500239557001031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115234","VT",500239557001032,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,4,4,4,4,4,4,4,4,"50023955700"
"10115235","VT",500239557001033,49,49,49,49,49,49,49,49,97,97,97,97,97,97,97,97,39,39,39,39,39,39,39,39,"50023955700"
"10115236","VT",500239557001034,3,3,3,3,3,3,3,3,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,"50023955700"
"10115237","VT",500239557001035,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,10,10,10,10,10,10,10,10,"50023955700"
"10115238","VT",500239557001036,8,8,8,8,8,8,8,8,12,12,12,12,12,12,12,12,6,6,6,6,6,6,6,6,"50023955700"
"10115239","VT",500239557001037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115240","VT",500239557001038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115241","VT",500239557001039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115242","VT",500239557001040,65,65,65,65,65,65,65,67,104,104,104,104,104,104,104,104,50,50,50,50,50,50,50,51.5384,"50023955700"
"10115243","VT",500239557001041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115244","VT",500239557001042,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,"50023955700"
"10115245","VT",500239557001043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115246","VT",500239557001044,27,27,27,27,27,27,27,27,44,44,44,44,44,44,44,44,21,21,21,21,21,21,21,21,"50023955700"
"10115247","VT",500239557001045,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"50023955700"
"10115248","VT",500239557001046,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,"50023955700"
"10115249","VT",500239557001047,16,16,16,16,16,16,16,16,11,11,11,11,11,11,11,11,8,8,8,8,8,8,8,8,"50023955700"
"10115250","VT",500239557001048,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955700"
"10115251","VT",500239557001049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115252","VT",500239557001050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115253","VT",500239557001051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115254","VT",500239557001052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115255","VT",500239557001053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115256","VT",500239557001054,11,11,11,11,11,11,11,11,15,15,15,15,15,15,15,15,8,8,8,8,8,8,8,8,"50023955700"
"10115257","VT",500239557001055,17,17,17,17,17,17,17,18,31,31,31,31,31,31,31,31,12,12,12,12,12,12,12,12.7059,"50023955700"
"10115258","VT",500239557001056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115259","VT",500239557001057,2,2,2,2,2,2,2,3,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,3,"50023955700"
"10115260","VT",500239557001058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115261","VT",500239557001059,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,"50023955700"
"10115262","VT",500239557001060,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955700"
"10115263","VT",500239557001061,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"50023955700"
"10115264","VT",500239557001062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115265","VT",500239557002000,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,"50023955700"
"10115266","VT",500239557002001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115267","VT",500239557002002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115268","VT",500239557002003,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,"50023955700"
"10115269","VT",500239557002004,2,2,2,2,2,2,2,2,10,10,10,10,10,10,10,10,2,2,2,2,2,2,2,2,"50023955700"
"10115270","VT",500239557002005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115271","VT",500239557002006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115272","VT",500239557002007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115273","VT",500239557002008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115274","VT",500239557002009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115275","VT",500239557002010,11,11,11,11,11,11,11,11,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7,"50023955700"
"10115276","VT",500239557002011,6,6,6,6,6,6,6,6,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,"50023955700"
"10115277","VT",500239557002012,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,"50023955700"
"10115278","VT",500239557002013,61,61,61,61,63,63,63,63,128,128,128,128,128,128,128,128,54,54,54,54,55.7704,55.7704,55.7704,55.7704,"50023955700"
"10115279","VT",500239557002014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115280","VT",500239557002015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115281","VT",500239557002016,3,3,4,4,4,4,4,4,7,7,7,7,7,7,7,7,2,2,2.6667,2.6667,2.6667,2.6667,2.6667,2.6667,"50023955700"
"10115282","VT",500239557002017,2,2,2,2,2,2,2,3,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,3,"50023955700"
"10115283","VT",500239557002018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115284","VT",500239557002019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115285","VT",500239557002020,9,9,9,9,9,9,9,9,18,18,18,18,18,18,18,18,8,8,8,8,8,8,8,8,"50023955700"
"10115286","VT",500239557002021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115287","VT",500239557002022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115288","VT",500239557002023,22,22,22,22,22,22,22,22,49,49,49,49,49,49,49,49,21,21,21,21,21,21,21,21,"50023955700"
"10115289","VT",500239557002024,10,10,10,10,10,10,10,10,23,23,23,23,23,23,23,23,8,8,8,8,8,8,8,8,"50023955700"
"10115290","VT",500239557002025,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,"50023955700"
"10115291","VT",500239557002026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115292","VT",500239557002027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115293","VT",500239557002028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115294","VT",500239557002029,26,26,26,26,26,26,26,26,39,39,39,39,39,39,39,39,22,22,22,22,22,22,22,22,"50023955700"
"10115295","VT",500239557002030,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,"50023955700"
"10115296","VT",500239557002031,43,43,43,43,43,43,43,44,74,74,74,74,74,74,74,74,39,39,39,39,39,39,39,39.907,"50023955700"
"10115297","VT",500239557002032,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"50023955700"
"10115298","VT",500239557002033,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,"50023955700"
"10115299","VT",500239557002034,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,"50023955700"
"10115300","VT",500239557002035,63,63,63,63,63,63,63,64,116,116,116,116,116,116,116,116,55,55,55,55,55,55,55,55.873,"50023955700"
"10115301","VT",500239557002036,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,"50023955700"
"10115302","VT",500239557002037,5,5,5,5,5,5,5,5,13,13,13,13,13,13,13,13,5,5,5,5,5,5,5,5,"50023955700"
"10115303","VT",500239557002038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115304","VT",500239557002039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
"10115305","VT",500239557002040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"50023955700"
